"ID";"Sex";"Age";"Periods";"TotalPopulation_1";"NeverMarried_2";"Married_3";"Widowed_4";"Divorced_5"
"21344";"4000   ";"13500";"2014JJ00";"  100506";"   41501";"   52021";"     226";"    6758"
"21345";"4000   ";"13500";"2015JJ00";"  100206";"   41970";"   51324";"     218";"    6694"
"21346";"4000   ";"13500";"2016JJ00";"  103610";"   44241";"   52278";"     191";"    6900"
"21347";"4000   ";"13500";"2017JJ00";"  103012";"   44429";"   51808";"     193";"    6582"
"21348";"4000   ";"13500";"2018JJ00";"  100818";"   44056";"   49978";"     185";"    6599"
"21349";"4000   ";"13500";"2019JJ00";"  101374";"   44787";"   49751";"     196";"    6640"
"21350";"4000   ";"13600";"1950JJ00";"   70953";"   10067";"   58325";"    1272";"    1289"
"21351";"4000   ";"13600";"1951JJ00";"   72201";"   10051";"   59690";"    1124";"    1336"
"21352";"4000   ";"13600";"1952JJ00";"   67634";"    9010";"   56521";"     941";"    1162"
"21353";"4000   ";"13600";"1953JJ00";"   68792";"    9101";"   57605";"     905";"    1181"
"21354";"4000   ";"13600";"1954JJ00";"   67860";"    8646";"   57225";"     811";"    1178"
"21355";"4000   ";"13600";"1955JJ00";"   65855";"    7842";"   56133";"     779";"    1101"
"21356";"4000   ";"13600";"1956JJ00";"   67062";"    7713";"   57676";"     673";"    1000"
"21357";"4000   ";"13600";"1957JJ00";"   79730";"    9322";"   68472";"     694";"    1242"
"21358";"4000   ";"13600";"1958JJ00";"   78215";"    8603";"   67757";"     700";"    1155"
"21359";"4000   ";"13600";"1959JJ00";"   77239";"    8736";"   66796";"     632";"    1075"
"21360";"4000   ";"13600";"1960JJ00";"   79387";"    8756";"   68927";"     635";"    1069"
"21361";"4000   ";"13600";"1961JJ00";"   77557";"    8223";"   67696";"     674";"     964"
"21362";"4000   ";"13600";"1962JJ00";"   75781";"    7867";"   66341";"     639";"     934"
"21363";"4000   ";"13600";"1963JJ00";"   75223";"    7638";"   66038";"     620";"     927"
"21364";"4000   ";"13600";"1964JJ00";"   74538";"    7213";"   65762";"     642";"     921"
"21365";"4000   ";"13600";"1965JJ00";"   76425";"    7024";"   67803";"     678";"     920"
"21366";"4000   ";"13600";"1966JJ00";"   75732";"    6740";"   67373";"     670";"     949"
"21367";"4000   ";"13600";"1967JJ00";"   78367";"    6752";"   69902";"     702";"    1011"
"21368";"4000   ";"13600";"1968JJ00";"   76018";"    6323";"   67918";"     678";"    1099"
"21369";"4000   ";"13600";"1969JJ00";"   77140";"    6125";"   69187";"     704";"    1124"
"21370";"4000   ";"13600";"1970JJ00";"   73955";"    5707";"   66375";"     660";"    1213"
"21371";"4000   ";"13600";"1971JJ00";"   74881";"    5566";"   67365";"     672";"    1278"
"21372";"4000   ";"13600";"1972JJ00";"   74701";"    5462";"   67078";"     709";"    1452"
"21373";"4000   ";"13600";"1973JJ00";"   75974";"    5307";"   68294";"     669";"    1704"
"21374";"4000   ";"13600";"1974JJ00";"   75845";"    5015";"   68096";"     751";"    1983"
"21375";"4000   ";"13600";"1975JJ00";"   79882";"    5344";"   71480";"     747";"    2311"
"21376";"4000   ";"13600";"1976JJ00";"   81839";"    5152";"   73154";"     780";"    2753"
"21377";"4000   ";"13600";"1977JJ00";"   83630";"    5129";"   74298";"     749";"    3454"
"21378";"4000   ";"13600";"1978JJ00";"   81420";"    4829";"   72199";"     766";"    3626"
"21379";"4000   ";"13600";"1979JJ00";"   84813";"    5209";"   74823";"     788";"    3993"
"21380";"4000   ";"13600";"1980JJ00";"   92348";"    5891";"   80870";"     825";"    4762"
"21381";"4000   ";"13600";"1981JJ00";"   97305";"    6114";"   84883";"     933";"    5375"
"21382";"4000   ";"13600";"1982JJ00";"   92495";"    5949";"   80174";"     831";"    5541"
"21383";"4000   ";"13600";"1983JJ00";"  127601";"    8868";"  109442";"    1061";"    8230"
"21384";"4000   ";"13600";"1984JJ00";"  123885";"    8967";"  104773";"    1041";"    9104"
"21385";"4000   ";"13600";"1985JJ00";"  116518";"    9095";"   97442";"     939";"    9042"
"21386";"4000   ";"13600";"1986JJ00";"  112675";"    9759";"   92466";"     901";"    9549"
"21387";"4000   ";"13600";"1987JJ00";"  110690";"   10236";"   89953";"     846";"    9655"
"21388";"4000   ";"13600";"1988JJ00";"  109884";"   11233";"   88187";"     762";"    9702"
"21389";"4000   ";"13600";"1989JJ00";"  113336";"   12350";"   90183";"     754";"   10049"
"21390";"4000   ";"13600";"1990JJ00";"  112970";"   13005";"   89094";"     768";"   10103"
"21391";"4000   ";"13600";"1991JJ00";"  114097";"   14158";"   89206";"     722";"   10011"
"21392";"4000   ";"13600";"1992JJ00";"  116069";"   15462";"   90011";"     726";"    9870"
"21393";"4000   ";"13600";"1993JJ00";"  117684";"   16751";"   90332";"     710";"    9891"
"21394";"4000   ";"13600";"1994JJ00";"  119762";"   18340";"   91046";"     660";"    9716"
"21395";"4000   ";"13600";"1995JJ00";"  121529";"   19840";"   91128";"     726";"    9835"
"21396";"4000   ";"13600";"1996JJ00";"  124551";"   21597";"   92252";"     708";"    9994"
"21397";"4000   ";"13600";"1997JJ00";"  124639";"   22917";"   90731";"     672";"   10319"
"21398";"4000   ";"13600";"1998JJ00";"  127938";"   24303";"   92226";"     640";"   10769"
"21399";"4000   ";"13600";"1999JJ00";"  128775";"   25764";"   91567";"     585";"   10859"
"21400";"4000   ";"13600";"2000JJ00";"  130544";"   27461";"   91407";"     586";"   11090"
"21401";"4000   ";"13600";"2001JJ00";"  132677";"   29114";"   91447";"     594";"   11522"
"21402";"4000   ";"13600";"2002JJ00";"  130133";"   29903";"   88129";"     538";"   11563"
"21403";"4000   ";"13600";"2003JJ00";"  127937";"   30905";"   85540";"     483";"   11009"
"21404";"4000   ";"13600";"2004JJ00";"  127271";"   32578";"   82927";"     502";"   11264"
"21405";"4000   ";"13600";"2005JJ00";"  128378";"   34836";"   82132";"     432";"   10978"
"21406";"4000   ";"13600";"2006JJ00";"  133369";"   38697";"   82882";"     457";"   11333"
"21407";"4000   ";"13600";"2007JJ00";"  130215";"   39781";"   79208";"     428";"   10798"
"21408";"4000   ";"13600";"2008JJ00";"  124310";"   40186";"   73518";"     358";"   10248"
"21409";"4000   ";"13600";"2009JJ00";"  119286";"   40220";"   69377";"     340";"    9349"
"21410";"4000   ";"13600";"2010JJ00";"  109887";"   37257";"   62946";"     335";"    9349"
"21411";"4000   ";"13600";"2011JJ00";"  105961";"   37113";"   59871";"     324";"    8653"
"21412";"4000   ";"13600";"2012JJ00";"  101337";"   36674";"   56495";"     326";"    7842"
"21413";"4000   ";"13600";"2013JJ00";"   99853";"   37413";"   54717";"     273";"    7450"
"21414";"4000   ";"13600";"2014JJ00";"   99347";"   38034";"   53464";"     224";"    7625"
"21415";"4000   ";"13600";"2015JJ00";"  100732";"   40106";"   52859";"     253";"    7514"
"21416";"4000   ";"13600";"2016JJ00";"  100514";"   40510";"   52352";"     248";"    7404"
"21417";"4000   ";"13600";"2017JJ00";"  104139";"   42596";"   53726";"     226";"    7591"
"21418";"4000   ";"13600";"2018JJ00";"  103591";"   42880";"   53181";"     217";"    7313"
"21419";"4000   ";"13600";"2019JJ00";"  101559";"   42544";"   51594";"     212";"    7209"
"21420";"4000   ";"13700";"1950JJ00";"   70518";"   10057";"   57752";"    1367";"    1342"
"21421";"4000   ";"13700";"1951JJ00";"   71092";"    9598";"   58890";"    1291";"    1313"
"21422";"4000   ";"13700";"1952JJ00";"   71965";"    9594";"   59841";"    1154";"    1376"
"21423";"4000   ";"13700";"1953JJ00";"   67237";"    8547";"   56554";"     961";"    1175"
"21424";"4000   ";"13700";"1954JJ00";"   68482";"    8652";"   57655";"     956";"    1219"
"21425";"4000   ";"13700";"1955JJ00";"   67723";"    8245";"   57424";"     839";"    1215"
"21426";"4000   ";"13700";"1956JJ00";"   65780";"    7472";"   56298";"     868";"    1142"
"21427";"4000   ";"13700";"1957JJ00";"   66895";"    7345";"   57756";"     745";"    1049"
"21428";"4000   ";"13700";"1958JJ00";"   79564";"    8916";"   68588";"     782";"    1278"
"21429";"4000   ";"13700";"1959JJ00";"   78432";"    8229";"   68211";"     796";"    1196"
"21430";"4000   ";"13700";"1960JJ00";"   77033";"    8377";"   66765";"     748";"    1143"
"21431";"4000   ";"13700";"1961JJ00";"   79163";"    8268";"   69022";"     761";"    1112"
"21432";"4000   ";"13700";"1962JJ00";"   77548";"    7893";"   67880";"     770";"    1005"
"21433";"4000   ";"13700";"1963JJ00";"   75823";"    7603";"   66487";"     733";"    1000"
"21434";"4000   ";"13700";"1964JJ00";"   75143";"    7326";"   66089";"     738";"     990"
"21435";"4000   ";"13700";"1965JJ00";"   74493";"    6886";"   65870";"     746";"     991"
"21436";"4000   ";"13700";"1966JJ00";"   76404";"    6755";"   67913";"     772";"     964"
"21437";"4000   ";"13700";"1967JJ00";"   75686";"    6473";"   67456";"     757";"    1000"
"21438";"4000   ";"13700";"1968JJ00";"   78274";"    6483";"   69878";"     812";"    1101"
"21439";"4000   ";"13700";"1969JJ00";"   75992";"    6056";"   67971";"     785";"    1180"
"21440";"4000   ";"13700";"1970JJ00";"   77159";"    5933";"   69202";"     802";"    1222"
"21441";"4000   ";"13700";"1971JJ00";"   74007";"    5524";"   66411";"     759";"    1313"
"21442";"4000   ";"13700";"1972JJ00";"   75092";"    5421";"   67459";"     781";"    1431"
"21443";"4000   ";"13700";"1973JJ00";"   74807";"    5259";"   67071";"     832";"    1645"
"21444";"4000   ";"13700";"1974JJ00";"   75942";"    5107";"   68069";"     782";"    1984"
"21445";"4000   ";"13700";"1975JJ00";"   75969";"    4840";"   67953";"     861";"    2315"
"21446";"4000   ";"13700";"1976JJ00";"   80202";"    5026";"   71692";"     830";"    2654"
"21447";"4000   ";"13700";"1977JJ00";"   81896";"    4976";"   72887";"     875";"    3158"
"21448";"4000   ";"13700";"1978JJ00";"   83698";"    4968";"   74011";"     851";"    3868"
"21449";"4000   ";"13700";"1979JJ00";"   81449";"    4706";"   71847";"     861";"    4035"
"21450";"4000   ";"13700";"1980JJ00";"   84951";"    5080";"   74545";"     885";"    4441"
"21451";"4000   ";"13700";"1981JJ00";"   92454";"    5752";"   80462";"     905";"    5335"
"21452";"4000   ";"13700";"1982JJ00";"   97288";"    5977";"   84260";"    1037";"    6014"
"21453";"4000   ";"13700";"1983JJ00";"   92379";"    5743";"   79670";"     909";"    6057"
"21454";"4000   ";"13700";"1984JJ00";"  127615";"    8645";"  108648";"    1191";"    9131"
"21455";"4000   ";"13700";"1985JJ00";"  123800";"    8729";"  103814";"    1165";"   10092"
"21456";"4000   ";"13700";"1986JJ00";"  116587";"    8874";"   96711";"    1086";"    9916"
"21457";"4000   ";"13700";"1987JJ00";"  112671";"    9438";"   91996";"     992";"   10245"
"21458";"4000   ";"13700";"1988JJ00";"  110776";"    9928";"   89742";"     944";"   10162"
"21459";"4000   ";"13700";"1989JJ00";"  109946";"   10892";"   88050";"     830";"   10174"
"21460";"4000   ";"13700";"1990JJ00";"  113313";"   11822";"   90081";"     839";"   10571"
"21461";"4000   ";"13700";"1991JJ00";"  113188";"   12558";"   89289";"     853";"   10488"
"21462";"4000   ";"13700";"1992JJ00";"  114261";"   13668";"   89354";"     830";"   10409"
"21463";"4000   ";"13700";"1993JJ00";"  116195";"   14900";"   90173";"     801";"   10321"
"21464";"4000   ";"13700";"1994JJ00";"  117868";"   16180";"   90488";"     797";"   10403"
"21465";"4000   ";"13700";"1995JJ00";"  119768";"   17646";"   90784";"     716";"   10622"
"21466";"4000   ";"13700";"1996JJ00";"  121571";"   19315";"   90906";"     809";"   10541"
"21467";"4000   ";"13700";"1997JJ00";"  124515";"   20849";"   92099";"     792";"   10775"
"21468";"4000   ";"13700";"1998JJ00";"  124757";"   22237";"   90642";"     759";"   11119"
"21469";"4000   ";"13700";"1999JJ00";"  128106";"   23352";"   92474";"     700";"   11580"
"21470";"4000   ";"13700";"2000JJ00";"  128986";"   24807";"   91884";"     686";"   11609"
"21471";"4000   ";"13700";"2001JJ00";"  130743";"   26501";"   91679";"     665";"   11898"
"21472";"4000   ";"13700";"2002JJ00";"  132819";"   28196";"   91405";"     661";"   12557"
"21473";"4000   ";"13700";"2003JJ00";"  130153";"   28954";"   88198";"     612";"   12389"
"21474";"4000   ";"13700";"2004JJ00";"  127847";"   30039";"   85447";"     548";"   11813"
"21475";"4000   ";"13700";"2005JJ00";"  127009";"   31608";"   82822";"     552";"   12027"
"21476";"4000   ";"13700";"2006JJ00";"  127991";"   33677";"   82052";"     483";"   11779"
"21477";"4000   ";"13700";"2007JJ00";"  132940";"   37292";"   82960";"     511";"   12177"
"21478";"4000   ";"13700";"2008JJ00";"  129991";"   38428";"   79460";"     470";"   11633"
"21479";"4000   ";"13700";"2009JJ00";"  124347";"   38875";"   74067";"     391";"   11014"
"21480";"4000   ";"13700";"2010JJ00";"  119436";"   37878";"   70076";"     387";"   11095"
"21481";"4000   ";"13700";"2011JJ00";"  110069";"   36019";"   63781";"     355";"    9914"
"21482";"4000   ";"13700";"2012JJ00";"  106110";"   35786";"   60670";"     379";"    9275"
"21483";"4000   ";"13700";"2013JJ00";"  101303";"   35422";"   56982";"     363";"    8536"
"21484";"4000   ";"13700";"2014JJ00";"   99822";"   36185";"   55196";"     296";"    8145"
"21485";"4000   ";"13700";"2015JJ00";"   99508";"   36912";"   53981";"     251";"    8364"
"21486";"4000   ";"13700";"2016JJ00";"  100947";"   38806";"   53566";"     298";"    8277"
"21487";"4000   ";"13700";"2017JJ00";"  100963";"   39157";"   53306";"     294";"    8206"
"21488";"4000   ";"13700";"2018JJ00";"  104709";"   41259";"   54837";"     267";"    8346"
"21489";"4000   ";"13700";"2019JJ00";"  104181";"   41486";"   54406";"     257";"    8032"
"21490";"4000   ";"13800";"1950JJ00";"   66222";"    9393";"   54305";"    1359";"    1165"
"21491";"4000   ";"13800";"1951JJ00";"   70631";"    9665";"   58191";"    1416";"    1359"
"21492";"4000   ";"13800";"1952JJ00";"   70811";"    9226";"   58887";"    1348";"    1350"
"21493";"4000   ";"13800";"1953JJ00";"   71484";"    9175";"   59648";"    1232";"    1429"
"21494";"4000   ";"13800";"1954JJ00";"   66955";"    8192";"   56538";"    1026";"    1199"
"21495";"4000   ";"13800";"1955JJ00";"   68252";"    8260";"   57747";"    1021";"    1224"
"21496";"4000   ";"13800";"1956JJ00";"   67655";"    7953";"   57530";"     917";"    1255"
"21497";"4000   ";"13800";"1957JJ00";"   65639";"    7182";"   56381";"     925";"    1151"
"21498";"4000   ";"13800";"1958JJ00";"   66781";"    7045";"   57859";"     821";"    1056"
"21499";"4000   ";"13800";"1959JJ00";"   79762";"    8629";"   68942";"     893";"    1298"
"21500";"4000   ";"13800";"1960JJ00";"   78214";"    7944";"   68126";"     918";"    1226"
"21501";"4000   ";"13800";"1961JJ00";"   76636";"    7835";"   66837";"     880";"    1084"
"21502";"4000   ";"13800";"1962JJ00";"   79099";"    8015";"   69035";"     880";"    1169"
"21503";"4000   ";"13800";"1963JJ00";"   77550";"    7616";"   67992";"     889";"    1053"
"21504";"4000   ";"13800";"1964JJ00";"   75682";"    7326";"   66461";"     846";"    1049"
"21505";"4000   ";"13800";"1965JJ00";"   75170";"    7107";"   66159";"     854";"    1050"
"21506";"4000   ";"13800";"1966JJ00";"   74479";"    6661";"   65917";"     864";"    1037"
"21507";"4000   ";"13800";"1967JJ00";"   76400";"    6481";"   67960";"     913";"    1046"
"21508";"4000   ";"13800";"1968JJ00";"   75641";"    6235";"   67414";"     903";"    1089"
"21509";"4000   ";"13800";"1969JJ00";"   78276";"    6275";"   69847";"     941";"    1213"
"21510";"4000   ";"13800";"1970JJ00";"   75946";"    5853";"   67881";"     911";"    1301"
"21511";"4000   ";"13800";"1971JJ00";"   77225";"    5727";"   69246";"     924";"    1328"
"21512";"4000   ";"13800";"1972JJ00";"   74162";"    5398";"   66417";"     887";"    1460"
"21513";"4000   ";"13800";"1973JJ00";"   75151";"    5245";"   67349";"     905";"    1652"
"21514";"4000   ";"13800";"1974JJ00";"   74816";"    5117";"   66837";"     950";"    1912"
"21515";"4000   ";"13800";"1975JJ00";"   76017";"    4950";"   67894";"     894";"    2279"
"21516";"4000   ";"13800";"1976JJ00";"   76329";"    4614";"   68138";"     936";"    2641"
"21517";"4000   ";"13800";"1977JJ00";"   80215";"    4866";"   71361";"     950";"    3038"
"21518";"4000   ";"13800";"1978JJ00";"   81945";"    4837";"   72546";"     993";"    3569"
"21519";"4000   ";"13800";"1979JJ00";"   83833";"    4865";"   73705";"     992";"    4271"
"21520";"4000   ";"13800";"1980JJ00";"   81615";"    4584";"   71593";"     970";"    4468"
"21521";"4000   ";"13800";"1981JJ00";"   85143";"    4968";"   74284";"     982";"    4909"
"21522";"4000   ";"13800";"1982JJ00";"   92474";"    5621";"   79916";"    1017";"    5920"
"21523";"4000   ";"13800";"1983JJ00";"   97141";"    5822";"   83736";"    1145";"    6438"
"21524";"4000   ";"13800";"1984JJ00";"   92345";"    5646";"   78999";"    1005";"    6695"
"21525";"4000   ";"13800";"1985JJ00";"  127529";"    8470";"  107686";"    1306";"   10067"
"21526";"4000   ";"13800";"1986JJ00";"  123753";"    8545";"  102971";"    1324";"   10913"
"21527";"4000   ";"13800";"1987JJ00";"  116552";"    8665";"   96215";"    1195";"   10477"
"21528";"4000   ";"13800";"1988JJ00";"  112751";"    9207";"   91714";"    1106";"   10724"
"21529";"4000   ";"13800";"1989JJ00";"  110869";"    9674";"   89540";"    1046";"   10609"
"21530";"4000   ";"13800";"1990JJ00";"  109888";"   10479";"   87838";"     945";"   10626"
"21531";"4000   ";"13800";"1991JJ00";"  113426";"   11500";"   90002";"     965";"   10959"
"21532";"4000   ";"13800";"1992JJ00";"  113362";"   12255";"   89236";"     940";"   10931"
"21533";"4000   ";"13800";"1993JJ00";"  114391";"   13273";"   89373";"     924";"   10821"
"21534";"4000   ";"13800";"1994JJ00";"  116313";"   14464";"   90179";"     914";"   10756"
"21535";"4000   ";"13800";"1995JJ00";"  117911";"   15708";"   90230";"     892";"   11081"
"21536";"4000   ";"13800";"1996JJ00";"  119711";"   17208";"   90408";"     803";"   11292"
"21537";"4000   ";"13800";"1997JJ00";"  121523";"   18748";"   90532";"     917";"   11326"
"21538";"4000   ";"13800";"1998JJ00";"  124572";"   20294";"   91993";"     877";"   11408"
"21539";"4000   ";"13800";"1999JJ00";"  124965";"   21527";"   90761";"     825";"   11852"
"21540";"4000   ";"13800";"2000JJ00";"  128263";"   22656";"   92441";"     810";"   12356"
"21541";"4000   ";"13800";"2001JJ00";"  129153";"   24060";"   91837";"     773";"   12483"
"21542";"4000   ";"13800";"2002JJ00";"  130966";"   25793";"   91443";"     768";"   12962"
"21543";"4000   ";"13800";"2003JJ00";"  132840";"   27369";"   91390";"     714";"   13367"
"21544";"4000   ";"13800";"2004JJ00";"  130137";"   28175";"   88112";"     683";"   13167"
"21545";"4000   ";"13800";"2005JJ00";"  127653";"   29274";"   85166";"     613";"   12600"
"21546";"4000   ";"13800";"2006JJ00";"  126669";"   30706";"   82592";"     614";"   12757"
"21547";"4000   ";"13800";"2007JJ00";"  127520";"   32529";"   81907";"     530";"   12554"
"21548";"4000   ";"13800";"2008JJ00";"  132608";"   36149";"   82846";"     565";"   13048"
"21549";"4000   ";"13800";"2009JJ00";"  129964";"   37327";"   79683";"     525";"   12429"
"21550";"4000   ";"13800";"2010JJ00";"  124469";"   36575";"   74676";"     446";"   12772"
"21551";"4000   ";"13800";"2011JJ00";"  119515";"   36658";"   70575";"     439";"   11843"
"21552";"4000   ";"13800";"2012JJ00";"  110115";"   34850";"   64269";"     394";"   10602"
"21553";"4000   ";"13800";"2013JJ00";"  106059";"   34664";"   61037";"     418";"    9940"
"21554";"4000   ";"13800";"2014JJ00";"  101287";"   34380";"   57207";"     400";"    9300"
"21555";"4000   ";"13800";"2015JJ00";"   99977";"   35272";"   55448";"     333";"    8924"
"21556";"4000   ";"13800";"2016JJ00";"   99755";"   35891";"   54458";"     284";"    9122"
"21557";"4000   ";"13800";"2017JJ00";"  101324";"   37671";"   54311";"     336";"    9006"
"21558";"4000   ";"13800";"2018JJ00";"  101546";"   38038";"   54312";"     339";"    8857"
"21559";"4000   ";"13800";"2019JJ00";"  105319";"   40087";"   55847";"     315";"    9070"
"21560";"4000   ";"13900";"1950JJ00";"   67039";"    9567";"   54620";"    1536";"    1316"
"21561";"4000   ";"13900";"1951JJ00";"   66373";"    9077";"   54676";"    1441";"    1179"
"21562";"4000   ";"13900";"1952JJ00";"   70436";"    9321";"   58279";"    1457";"    1379"
"21563";"4000   ";"13900";"1953JJ00";"   70367";"    8876";"   58722";"    1406";"    1363"
"21564";"4000   ";"13900";"1954JJ00";"   71163";"    8857";"   59583";"    1308";"    1415"
"21565";"4000   ";"13900";"1955JJ00";"   66770";"    7921";"   56506";"    1126";"    1217"
"21566";"4000   ";"13900";"1956JJ00";"   68161";"    7958";"   57847";"    1104";"    1252"
"21567";"4000   ";"13900";"1957JJ00";"   67453";"    7646";"   57505";"    1011";"    1291"
"21568";"4000   ";"13900";"1958JJ00";"   65472";"    6953";"   56300";"    1018";"    1201"
"21569";"4000   ";"13900";"1959JJ00";"   66992";"    6843";"   58125";"     943";"    1081"
"21570";"4000   ";"13900";"1960JJ00";"   79558";"    8340";"   68829";"    1038";"    1351"
"21571";"4000   ";"13900";"1961JJ00";"   78070";"    7659";"   68185";"    1107";"    1119"
"21572";"4000   ";"13900";"1962JJ00";"   76614";"    7613";"   66869";"    1003";"    1129"
"21573";"4000   ";"13900";"1963JJ00";"   79107";"    7743";"   69151";"    1017";"    1196"
"21574";"4000   ";"13900";"1964JJ00";"   77440";"    7394";"   67892";"    1023";"    1131"
"21575";"4000   ";"13900";"1965JJ00";"   75679";"    7135";"   66461";"     960";"    1123"
"21576";"4000   ";"13900";"1966JJ00";"   75136";"    6873";"   66144";"    1004";"    1115"
"21577";"4000   ";"13900";"1967JJ00";"   74472";"    6462";"   65882";"     996";"    1132"
"21578";"4000   ";"13900";"1968JJ00";"   76319";"    6250";"   67922";"    1023";"    1124"
"21579";"4000   ";"13900";"1969JJ00";"   75576";"    6038";"   67285";"    1047";"    1206"
"21580";"4000   ";"13900";"1970JJ00";"   78234";"    6097";"   69671";"    1090";"    1376"
"21581";"4000   ";"13900";"1971JJ00";"   75952";"    5670";"   67822";"    1062";"    1398"
"21582";"4000   ";"13900";"1972JJ00";"   77353";"    5619";"   69182";"    1086";"    1466"
"21583";"4000   ";"13900";"1973JJ00";"   74201";"    5255";"   66251";"    1035";"    1660"
"21584";"4000   ";"13900";"1974JJ00";"   75177";"    5092";"   67116";"    1044";"    1925"
"21585";"4000   ";"13900";"1975JJ00";"   74885";"    4989";"   66616";"    1078";"    2202"
"21586";"4000   ";"13900";"1976JJ00";"   76304";"    4686";"   67971";"     996";"    2651"
"21587";"4000   ";"13900";"1977JJ00";"   76360";"    4510";"   67820";"    1065";"    2965"
"21588";"4000   ";"13900";"1978JJ00";"   80310";"    4755";"   71077";"    1065";"    3413"
"21589";"4000   ";"13900";"1979JJ00";"   81990";"    4717";"   72209";"    1110";"    3954"
"21590";"4000   ";"13900";"1980JJ00";"   83995";"    4767";"   73457";"    1118";"    4653"
"21591";"4000   ";"13900";"1981JJ00";"   81737";"    4513";"   71188";"    1101";"    4935"
"21592";"4000   ";"13900";"1982JJ00";"   85159";"    4854";"   73725";"    1106";"    5474"
"21593";"4000   ";"13900";"1983JJ00";"   92147";"    5412";"   79287";"    1124";"    6324"
"21594";"4000   ";"13900";"1984JJ00";"   97071";"    5710";"   82868";"    1272";"    7221"
"21595";"4000   ";"13900";"1985JJ00";"   92293";"    5540";"   78296";"    1125";"    7332"
"21596";"4000   ";"13900";"1986JJ00";"  127501";"    8313";"  106766";"    1469";"   10953"
"21597";"4000   ";"13900";"1987JJ00";"  123832";"    8334";"  102525";"    1424";"   11549"
"21598";"4000   ";"13900";"1988JJ00";"  116644";"    8498";"   95846";"    1333";"   10967"
"21599";"4000   ";"13900";"1989JJ00";"  112796";"    9022";"   91454";"    1213";"   11107"
"21600";"4000   ";"13900";"1990JJ00";"  110927";"    9427";"   89198";"    1178";"   11124"
"21601";"4000   ";"13900";"1991JJ00";"  110008";"   10234";"   87734";"    1055";"   10985"
"21602";"4000   ";"13900";"1992JJ00";"  113549";"   11176";"   89993";"    1070";"   11310"
"21603";"4000   ";"13900";"1993JJ00";"  113484";"   11927";"   89112";"    1045";"   11400"
"21604";"4000   ";"13900";"1994JJ00";"  114553";"   13000";"   89159";"    1049";"   11345"
"21605";"4000   ";"13900";"1995JJ00";"  116301";"   14119";"   89651";"     994";"   11537"
"21606";"4000   ";"13900";"1996JJ00";"  117859";"   15352";"   89664";"     992";"   11851"
"21607";"4000   ";"13900";"1997JJ00";"  119672";"   16821";"   90018";"     906";"   11927"
"21608";"4000   ";"13900";"1998JJ00";"  121543";"   18356";"   90043";"    1023";"   12121"
"21609";"4000   ";"13900";"1999JJ00";"  124657";"   19687";"   91917";"     926";"   12127"
"21610";"4000   ";"13900";"2000JJ00";"  125129";"   20942";"   90717";"     955";"   12515"
"21611";"4000   ";"13900";"2001JJ00";"  128481";"   22091";"   92377";"     907";"   13106"
"21612";"4000   ";"13900";"2002JJ00";"  129283";"   23524";"   91373";"     876";"   13510"
"21613";"4000   ";"13900";"2003JJ00";"  130912";"   25194";"   90950";"     855";"   13913"
"21614";"4000   ";"13900";"2004JJ00";"  132767";"   26737";"   90998";"     802";"   14230"
"21615";"4000   ";"13900";"2005JJ00";"  129895";"   27448";"   87675";"     765";"   14007"
"21616";"4000   ";"13900";"2006JJ00";"  127314";"   28584";"   84693";"     668";"   13369"
"21617";"4000   ";"13900";"2007JJ00";"  126292";"   29852";"   82283";"     676";"   13481"
"21618";"4000   ";"13900";"2008JJ00";"  127330";"   31685";"   81799";"     588";"   13258"
"21619";"4000   ";"13900";"2009JJ00";"  132559";"   35277";"   82751";"     641";"   13890"
"21620";"4000   ";"13900";"2010JJ00";"  129997";"   35122";"   79896";"     584";"   14395"
"21621";"4000   ";"13900";"2011JJ00";"  124519";"   35556";"   74898";"     502";"   13563"
"21622";"4000   ";"13900";"2012JJ00";"  119487";"   35576";"   70804";"     495";"   12612"
"21623";"4000   ";"13900";"2013JJ00";"  110121";"   33891";"   64337";"     451";"   11442"
"21624";"4000   ";"13900";"2014JJ00";"  106032";"   33792";"   60992";"     465";"   10783"
"21625";"4000   ";"13900";"2015JJ00";"  101434";"   33537";"   57349";"     437";"   10111"
"21626";"4000   ";"13900";"2016JJ00";"  100237";"   34419";"   55728";"     385";"    9705"
"21627";"4000   ";"13900";"2017JJ00";"  100084";"   34884";"   55016";"     317";"    9867"
"21628";"4000   ";"13900";"2018JJ00";"  101767";"   36719";"   54935";"     389";"    9724"
"21629";"4000   ";"13900";"2019JJ00";"  102125";"   37183";"   55028";"     362";"    9552"
"21630";"4000   ";"14000";"1950JJ00";"   68181";"    9613";"   55505";"    1775";"    1288"
"21631";"4000   ";"14000";"1951JJ00";"   67191";"    9252";"   54944";"    1619";"    1376"
"21632";"4000   ";"14000";"1952JJ00";"   66204";"    8723";"   54764";"    1512";"    1205"
"21633";"4000   ";"14000";"1953JJ00";"   70057";"    9122";"   57988";"    1518";"    1429"
"21634";"4000   ";"14000";"1954JJ00";"   70077";"    8582";"   58581";"    1488";"    1426"
"21635";"4000   ";"14000";"1955JJ00";"   70935";"    8599";"   59538";"    1388";"    1410"
"21636";"4000   ";"14000";"1956JJ00";"   66645";"    7667";"   56531";"    1212";"    1235"
"21637";"4000   ";"14000";"1957JJ00";"   68019";"    7732";"   57800";"    1191";"    1296"
"21638";"4000   ";"14000";"1958JJ00";"   67398";"    7459";"   57510";"    1109";"    1320"
